"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"69654","69654","Dctn2",0.0310113830103647,0.0572961757721149,0.588337348898837,0.860785848549754
"16202","16202","Ilk",-0.0305164071520172,0.0877126351544696,0.727905169830201,0.916912243313655
"223601","223601","Fam49b",0.266590010166014,0.16315694831201,0.102269717239197,0.456710029064246
"75475","75475","Oplah",0.114244515065784,0.210658781589336,0.58759793419607,0.860502821330572
"320678","320678","Iffo1",0.205184761539338,0.0940237828237758,0.0290900188871063,0.245007734030646
"244654","244654","Mtss2",-0.187844057642456,0.23832474997834,0.430588343269337,0.783609932555661
"245386","245386","Tmem255a",-0.505911384047347,0.402235763797841,0.208482766107222,0.611634239617015
"75871","75871","Zfp821",-0.149731938831962,0.103722567790289,0.148856843627835,0.536328136764324
"20852","20852","Stat6",0.289228817053223,0.154234051769147,0.0607570800580631,0.360367397846418
"14628","14628","Ostm1",0.123715727848688,0.0459180909770619,0.00705430272991202,0.108059209711659
"99439","99439","Duox1",0.190860414371804,0.374858206736547,0.610644547135058,0.869287125034553
"102442","102442","Dennd4a",0.299080035451432,0.193836343815788,0.122842596503615,0.491730779214596
"140792","140792","Colec12",0.0214407004246913,0.328410778461378,0.947946108712711,0.986523210219953
"70239","70239","Gtf3c5",-0.0314165553493099,0.0283016999967832,0.266973625291602,0.664615786213731
"73666","73666","Thoc3",0.0258907639790534,0.0889732416117954,0.771055181914623,0.929841924553859
"14739","14739","S1pr2",0.312493404299343,0.292782898230795,0.285826802654027,0.677570561466521
"99571","99571","Fgg",-0.100778047442705,0.398573123887475,0.800386390875099,0.942135866311076
"56248","56248","Ak3",0.169286128984251,0.101598797260326,0.0956692491432355,0.443691103053344
"17528","17528","Mpz",-0.817106074898156,1.64586870807908,0.61957071799076,0.873024554256315
"224109","224109","Nrros",0.348691465629727,0.163699170610286,0.0331654447284924,0.262873993860441
"72972","72972","Ccser2",0.0912173983834993,0.138193098796359,0.509207610846347,0.820807261689043
"93697","93697","Ice2",-0.0363167295197141,0.0656658175047032,0.580226574935849,0.857278877168037
"240023","240023","Pnldc1",-0.654028199669357,0.359904181858771,0.0691821059300575,0.384997151743508
"66208","66208","Nenf",-0.0623870223008295,0.119560569143039,0.601807741570654,0.866152920766168
"18858","18858","Pmp22",-0.0882991368256234,0.33955296029947,0.794828864058678,0.939711866861961
"105675","105675","Ppif",-0.197600867264009,0.0970024292580299,0.0416428947925283,0.295205720467519
"74349","74349","Fam160a2",-0.144976208978817,0.0797909485797388,0.0692246833939117,0.384997151743508
"76568","76568","Ift46",-0.154255715313785,0.0756466966113588,0.0414340649549714,0.294666235580739
"17973","17973","Nck1",-0.100029021002336,0.0223898278269085,7.90983027194021e-06,0.000712705555917933
"14712","14712","Gnpat",-0.240866390756601,0.091417611608783,0.00841888585302624,0.119655920806925
"70536","70536","Qpct",1.08553669686368,0.895749002196145,0.225559859359164,0.630656386633307
"20671","20671","Sox17",-0.199674113000156,0.305893026443368,0.513912319320742,0.82300076489477
"213056","213056","Fam126b",-0.182198889768296,0.218914715858682,0.405249498971381,0.768574040837194
"20719","20719","Serpinb6a",0.276544790328888,0.106272694540639,0.00926227722867606,0.128023169046433
"12013","12013","Bach1",0.0684607042468517,0.122027174357434,0.574778211090046,0.855540195897646
"14302","14302","Frk",0.0657961620798805,0.18507649982558,0.722209110272082,0.914345070547277
"226823","226823","Kctd3",-0.461691146446845,0.180539266449525,0.0105491423305447,0.138020353971277
"70028","70028","Dop1b",0.221613963234377,0.222820598911103,0.319938281572811,0.707362767522377
"70784","70784","Rasl12",-0.609663909600832,0.398637352151535,0.126172805910309,0.498781915916547
"14208","14208","Ppm1g",0.033068393264098,0.101015768872779,0.743396581074114,0.923475365966731
"67456","67456","Ergic2",-0.0924966436121938,0.0796707093624475,0.24564725888204,0.646361664623565
"18260","18260","Ocln",0.00908804154150607,0.265530093279508,0.972696907947998,0.992970090616859
"52123","52123","Agpat5",-0.154479964709469,0.152128883180989,0.309889207250421,0.699000848909692
"72056","72056","1810055G02Rik",-0.229975200720048,0.347149188934467,0.50767138840821,0.820807261689043
"13427","13427","Dync1i2",0.00705670670537521,0.083314372108795,0.9325000926613,0.982279501616591
"234069","234069","Pcid2",-0.016288835964436,0.0196876230893318,0.408030624106971,0.770339837251804
"74120","74120","Zfp263",-0.0499552860093465,0.065930761409774,0.448634703319925,0.792181558774007
"67019","67019","Actr6",0.00975319876906007,0.088134691051128,0.911884042242849,0.976173390928823
"14251","14251","Flot1",0.226036914703915,0.0808007787641869,0.00515062072579354,0.0894428700946438
"11826","11826","Aqp1",-0.00679354333920914,0.192162789391475,0.971798211014415,0.992689274160286
"56839","56839","Lgi1",-0.351796712535893,0.359113569589661,0.327271147133091,0.7129866202127
"68585","68585","Rtn4",0.776631187041004,0.422240114621741,0.0658693517498951,0.375791811243554
"11747","11747","Anxa5",0.411383390059942,0.283918971834508,0.147352534160914,0.534235949985504
"18392","18392","Orc1",-0.0413626950725657,0.0303630050399579,0.173111816844021,0.571916975690984
"53318","53318","Pdlim3",-0.291665246198526,0.238359682205261,0.221089955710214,0.624944061176185
"20203","20203","S100b",0.298192901140053,0.206215362209467,0.148169738367805,0.535237961857377
"67087","67087","Ctnnbip1",-0.317106907056793,0.140471063131749,0.0239797457582542,0.222144085099016
"72330","72330","Klhl40",0.409897488421044,1.17554099358298,0.727323266436964,0.916912243313655
"72461","72461","Prcp",-0.285784954243835,0.364944775508537,0.433573699929174,0.7838538370625
"232370","232370","Clstn3",-0.145836455954365,0.188671187384188,0.439542368066942,0.787334800714059
"74365","74365","Lonrf3",-0.252264156013988,0.26952948371957,0.349302684310412,0.726748885737927
"69257","69257","Elf2",-0.0144697069460419,0.0595396735707742,0.807985018770495,0.943950100248475
"381122","381122","Capn13",1.30760591266088,0.835815002038976,0.117707677531263,0.484318260385243
"212547","212547","Nepro",-0.24320027315472,0.188086686855118,0.196003359881932,0.606088086201675
"231238","231238","Sel1l3",-0.198580418855217,0.281497236893833,0.480534230789978,0.808469436953586
"216188","216188","Aldh1l2",-2.20399100962948,0.978338180674766,0.0242723582237831,0.223338432943499
"14257","14257","Flt4",-0.0360321709285721,0.159042451443126,0.820768279499928,0.94687254952335
"108086","108086","Rnf216",-0.060473457898692,0.0351359164887102,0.0852273503769328,0.422416905178088
"74249","74249","Lrrc2",0.460372678361437,0.784649288995679,0.557388993140571,0.848656507808958
"101502","101502","Hsd3b7",0.0205901422907003,0.168873241331131,0.902957138981133,0.974171692632923
"234463","234463","Tmem184c",0.0707153303935072,0.228922726377402,0.75739394078664,0.926706319299667
"54409","54409","Ramp2",-0.160614489431356,0.351044134613026,0.64728755171689,0.882894243619208
"54397","54397","Ppt2",-0.0631914381285477,0.127277749695042,0.619552574976469,0.873024554256315
"260409","260409","Cdc42ep3",0.525645541001307,0.518259569579973,0.310462764618211,0.699181764882936
"57438","57438","March7",-0.00319127646271395,0.062483312510854,0.959266505994634,0.989222531026984
"17095","17095","Lyl1",0.153438339730823,0.199357654747767,0.441499439234168,0.78876970263186
"67731","67731","Fbxo32",0.530873516888738,0.176400321292411,0.00261693950319759,0.05633342630457
"60527","60527","Fads3",0.117499571285496,0.182507681028696,0.519701131694248,0.827600224184728
"66943","66943","Pqlc1",-0.14786724783353,0.065231810854474,0.02340265320409,0.21935107041439
"26395","26395","Map2k1",-0.0391650634754639,0.0614199584449773,0.523694893695694,0.828634213802252
"54208","54208","Arl6ip1",-0.144800628383942,0.129299725977318,0.262763414696092,0.661418304897319
"12922","12922","Crhr2",0.346357860518351,0.491982139672399,0.481429692389555,0.808469436953586
"217835","217835","Rin3",0.228857521501135,0.0785285448303193,0.00356461214601421,0.068918240094295
"104923","104923","Adi1",0.0211290895588854,0.0761816661740626,0.781510317697753,0.932912770947885
"69824","69824","Glod5",-1.20552908472889,1.54823064252662,0.436186185365662,0.785151574901515
"20334","20334","Sec23a",-0.209486361191332,0.0779604164316728,0.00720783433097228,0.10962106002407
"15273","15273","Hivep2",0.111621579614143,0.176706327847813,0.527597011222143,0.831267082993621
"19345","19345","Rab5c",0.207121005771439,0.128744528677019,0.107665504020294,0.466640112757475
"56284","56284","Mrpl19",-0.126669985808261,0.0390410878543816,0.00117644571092887,0.0341526838452329
"226414","226414","Dars",-0.0242468693398612,0.0627112723536723,0.699020580275133,0.90296890566195
"110173","110173","Manba",0.284166055740102,0.112391471696667,0.0114596912548258,0.1446789931347
"17155","17155","Man1a",0.517226096768374,0.264188629552789,0.0502545527987836,0.324003099133731
"100182","100182","Akna",0.821728830202129,0.341785261172738,0.0162067739666934,0.176701938534119
"11857","11857","Arhgdib",0.961493841178979,0.344455516487247,0.00524896523336705,0.0903294899889886
"76425","76425","Gid8",0.00771260177627104,0.0275191110819936,0.779275368905896,0.932912770947885
"13002","13002","Dnajc5",-0.0323962186212068,0.0506012196595298,0.522025654076764,0.827600224184728
"14087","14087","Fanca",-0.403805191607796,0.441086008894154,0.35993996829087,0.733235989339129
"102124","102124","Enkd1",0.0119973306626139,0.0644716730274566,0.852376652588474,0.9580742467653
"14609","14609","Gja1",-0.223140017626326,0.0328926858151836,1.16990904240096e-11,4.2976158707583e-09
"242608","242608","Podn",0.0354117641355674,0.151532072501969,0.815224452167626,0.944938438491168
"94242","94242","Tinagl1",-0.119345039827787,0.161460995994822,0.459811613989049,0.797034614375573
"14747","14747","Cmklr1",-0.091604585437844,0.231779076558167,0.692677799534953,0.900962231153253
"80750","80750","N4bp1",-0.116528243681174,0.137961219762085,0.39830911982588,0.764827182037994
"104718","104718","Ttc7b",-0.110196674137105,0.19581940321351,0.57360754902361,0.855158202378867
"73738","73738","Haus7",-0.213522445826153,0.168937340375386,0.206260521852755,0.610599184388159
"17349","17349","Mlf1",-0.847387869338558,0.292323847436059,0.00374595797962103,0.0715552893267209
"170789","170789","Acot8",-0.111067893070406,0.102190880880222,0.27709560550662,0.668958788173721
"109652","109652","Acy1",0.0384325376789891,0.135718690828034,0.777040446960003,0.932327003326828
"109778","109778","Blvra",0.105202545991541,0.128908290419033,0.41444076928632,0.774774669691455
"20586","20586","Smarca4",0.1470011789085,0.089482818408927,0.100427084619655,0.453298244424539
"235661","235661","Dync1li1",0.0365642247129805,0.030720595299118,0.233960474419614,0.636842326714491
"224691","224691","Zfp472",-0.355353171548189,0.212776552643303,0.0949041813476242,0.442461319244495
"68606","68606","Ppm1f",-0.0214007838968215,0.0868155227230628,0.805288450507467,0.943140403531185
"195208","195208","Dcdc2a",0.324882783676968,0.171324604528509,0.0579204355709305,0.352355465056024
"12345","12345","Capzb",0.0196102485647749,0.106977184293692,0.85455287490248,0.9580742467653
"107375","107375","Slc25a45",-0.308107430284979,0.351330394194121,0.380501055365702,0.750724057017694
"216292","216292","Mettl25",-0.0657807765638272,0.0654341401440146,0.314753625449469,0.702429097385042
"28006","28006","Washc2",0.125642813947455,0.0473026886201507,0.00790395511866101,0.116263679154231
"67169","67169","Nradd",-0.0366869635753877,0.0656378806656571,0.576209671691434,0.855934458414295
"30839","30839","Fbxw5",-0.0266041279358033,0.101642226519338,0.793519687998318,0.939045817156186
"18574","18574","Pde1b",-0.233687048486621,0.204857150140317,0.25398158382883,0.653197241671549
"74255","74255","Smu1",0.0159760149836671,0.0483788096766879,0.741228044102974,0.922406390778828
"74563","74563","Rasgef1c",-0.0963152540701948,0.555694346200246,0.862396636555513,0.960778056192897
"108153","108153","Adamts7",-0.750981604054256,0.362590178158418,0.0383440187350719,0.285011274958393
"98417","98417","Cnih4",-0.0358135261650949,0.113917776003119,0.753232072756555,0.926452310295881
"56316","56316","Ggcx",0.00230537851351003,0.0637170327938636,0.971137628538471,0.992580616746356
"226153","226153","Twnk",-0.121923466905411,0.118456143440759,0.303352371749456,0.693159723679187
"18772","18772","Pkp1",-0.246285265004858,0.86390619346604,0.775580291730373,0.931307185508856
"72825","72825","Mon1a",-0.126456949244728,0.100185056844379,0.206864726259061,0.610599184388159
"50771","50771","Atp9b",0.00559933069374551,0.0509554385261016,0.91249914169907,0.976283107692149
"110058","110058","Syt17",-0.135559095552329,0.0402115511110411,0.000748555946876504,0.0251741473542869
"56216","56216","Stx1b",-0.200049690909002,0.435669189407421,0.646106374244161,0.882215069094604
"75695","75695","Rilpl1",-0.17087528961218,0.231457262494528,0.460357384610024,0.79754641400514
"72634","72634","Tdrkh",0.585186471816982,0.432109899469118,0.175655421280372,0.575337767026349
"52837","52837","Tmx4",0.0177477835158395,0.145044690706743,0.902613287019399,0.97399836225537
"66358","66358","Adprm",0.109648826898004,0.0830826495840577,0.186916489896831,0.592905810363545
"110893","110893","Slc8a3",0.0258236706704296,0.589326955883867,0.965048745675131,0.991511049913051
"67533","67533","Ppfibp1",0.0122873883078602,0.164651980877981,0.940511950537861,0.984260978047455
"14000","14000","Drosha",-0.0805243448729184,0.077834294722673,0.300873860723779,0.691627600544688
"544971","544971","Bdp1",-0.0613373634907221,0.0601594058883005,0.307927406894458,0.697635645937444
"68477","68477","Rmnd5a",-0.181807468068131,0.181225383482689,0.315758614524405,0.703470556772603
"13384","13384","Mpp3",-0.0384876967103366,0.145067302091802,0.790771241463436,0.937467600250614
"76199","76199","Med13l",-0.0780503006764741,0.0547519785837508,0.1540055704791,0.542569975524118
"223752","223752","Gramd4",0.117738384166968,0.1282993451969,0.35878380466038,0.73184159134967
"22229","22229","Ucp3",-0.744288970684943,0.644120760412493,0.247881010389583,0.648455636875077
"22654","22654","Zfp13",0.0549417652041312,0.0574355497571459,0.338778698378479,0.720347568607277
"243219","243219","2900026A02Rik",0.0854383121422276,0.0272851681478786,0.00174028521618728,0.0431726340254668
"72007","72007","Fndc3b",-0.0941840073607476,0.20458603026196,0.645255096090959,0.881916345558779
