"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"231148","231148","Ablim2",0.0754895635298526,0.666920867870677,0.909878983873856,0.968957957647129
"73673","73673","Rec114",-0.0182216881731208,0.0712726336085356,0.79821201182653,0.92438977135734
"21892","21892","Tll1",-0.155400818405467,0.117037990684988,0.184250470853395,0.558517738484215
"14359","14359","Fxr1",0.0915093180184194,0.0909286574364642,0.314229977463324,0.702464009746489
"11735","11735","Ank3",0.24201184331159,0.802399525173142,0.762949267500263,0.911573164272524
"240186","240186","Zfp438",0.0868953125420389,0.561508267666873,0.877015731346319,0.956406392074047
"56693","56693","Crtap",0.4489522012841,0.259102080201308,0.0831448680989537,0.371288567907771
"53330","53330","Vamp4",-0.679188922131796,0.229459721996103,0.00307690637659697,0.0487311900692917
"11566","11566","Adss",-0.638846944467714,0.478518277218599,0.18185921747386,0.555973074772733
"69151","69151","Lzic",-0.433796341270228,0.210907651309994,0.0397047909699822,0.246162540316827
"57740","57740","Stk32c",-0.466181896592119,0.448136546764628,0.298215627204367,0.692960434702904
"224805","224805","Aars2",0.118745609193419,0.294475434333173,0.686768341273228,0.882615863019187
"14275","14275","Folr1",0.384031032003115,0.144039729353494,0.00767262312702656,0.0890968685062052
"12009","12009","Cep131",0.170120429379773,0.14124915106958,0.228435143795544,0.61716407127201
"320355","320355","Lipi",-0.0974238030817492,0.159059865855647,0.540208514761772,0.817850240825854
"23893","23893","Grem2",0.146383887181594,0.928497514743532,0.874727294025232,0.955657472090995
"213121","213121","Ankrd35",0.924774759054666,0.654273130395698,0.157526864959852,0.517694144761989
"65971","65971","Tbata",0.0485250631583607,0.167676226742708,0.772277288538351,0.914778611552874
"104601","104601","Mycbpap",0.560593254945905,0.341752701361182,0.100932894654408,0.415525973212039
"80986","80986","Ckap2",-0.148061622434764,0.437764479407439,0.735195821257887,0.89834771943889
"76469","76469","Cmya5",0.0981950484387649,0.0816008580185139,0.228837798562241,0.617455251848105
"212632","212632","Iffo2",0.425212665809381,0.365873351647973,0.245160165759621,0.635965597168817
"56622","56622","Adam21",-0.293652365124836,0.331735726126338,0.376048934312541,0.739561110620386
"72393","72393","Faim2",-0.168001408434577,0.533364702953395,0.75277371553475,0.907222684789578
"80898","80898","Erap1",0.143732478985139,0.0411135220927103,0.000472305672901147,0.013255481221167
"26879","26879","B3galnt1",-1.22971650408548,0.954255618188376,0.197514324601606,0.578609205381303
"218194","218194","Phactr1",0.0363920895388748,1.2595399029807,0.976949799864905,0.991834194239824
