,Term,pval,padj,NES,Top_up,Top_down,Direction_up,Direction_down
"1,4-chrysenequinone-1773","1,4-chrysenequinone-1773",0.005,0.059223300970873784,-1.489461202701834,100.0,0.0,neg,pos
"1,4-chrysenequinone-7139","1,4-chrysenequinone-7139",0.0155,0.11818749999999999,-1.3539223710197512,100.0,0.0,neg,pos
"1,5-isoquinolinediol-543","1,5-isoquinolinediol-543",0.263,0.6670686070686072,-0.9308977651454009,100.0,0.0,neg,pos
"11-deoxy-16,16-dimethylprostaglandin E2-7514","11-deoxy-16,16-dimethylprostaglandin E2-7514",0.4115,0.8819922698524244,0.7876177853247455,1.3513513513513513,100.0,pos,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7519","11-deoxy-16,16-dimethylprostaglandin E2-7519",0.7385,0.9426814140996487,-0.15165218312793394,100.0,100.0,neg,neg
"11-deoxy-16,16-dimethylprostaglandin E2-7533","11-deoxy-16,16-dimethylprostaglandin E2-7533",0.5695,0.915288279773157,-0.3236589106323421,0.0,0.0,pos,pos
"11-deoxy-16,16-dimethylprostaglandin E2-7538","11-deoxy-16,16-dimethylprostaglandin E2-7538",0.695,0.9346561418685122,0.18476742779793598,100.0,98.55072463768117,neg,neg
"12,13-EODE-1108","12,13-EODE-1108",0.2175,0.5852448169386856,-0.9649085859543347,98.66666666666667,0.0,neg,pos
"16,16-dimethylprostaglandin E2-6562","16,16-dimethylprostaglandin E2-6562",0.8865,0.9732991360691144,-0.05430868100500097,100.0,100.0,neg,neg
"16,16-dimethylprostaglandin E2-6592","16,16-dimethylprostaglandin E2-6592",0.597,0.915288279773157,-0.2805254114625463,100.0,100.0,neg,neg
"16,16-dimethylprostaglandin E2-6597","16,16-dimethylprostaglandin E2-6597",0.485,0.915288279773157,0.67256979991268,0.0,100.0,pos,neg
"2,6-dimethylpiperidine-3806","2,6-dimethylpiperidine-3806",0.0685,0.291280276816609,-1.1687226400408475,100.0,0.0,neg,pos
"2,6-dimethylpiperidine-3889","2,6-dimethylpiperidine-3889",0.565,0.915288279773157,0.3327205732387637,98.52941176470588,98.27586206896551,neg,neg
"2,6-dimethylpiperidine-4363","2,6-dimethylpiperidine-4363",0.6275,0.915288279773157,-0.2389830100630535,0.0,1.7857142857142856,pos,pos
"2,6-dimethylpiperidine-4543","2,6-dimethylpiperidine-4543",0.7705,0.9441643230212936,0.12365955967757314,100.0,98.33333333333333,neg,neg
"2,6-dimethylpiperidine-6049","2,6-dimethylpiperidine-6049",0.2785,0.6900284321689684,0.9141498217873725,0.0,95.71428571428572,pos,neg
"4,5-dianilinophthalimide-578","4,5-dianilinophthalimide-578",0.131,0.43078167115902966,-1.065647177423945,100.0,0.0,neg,pos
"4,5-dianilinophthalimide-624","4,5-dianilinophthalimide-624",0.148,0.46416452442159384,-1.0416780365173253,100.0,0.0,neg,pos
(+)-chelidonine-1786,(+)-chelidonine-1786,0.5225,0.915288279773157,-0.4702301180320061,100.0,100.0,neg,neg
(+)-chelidonine-2779,(+)-chelidonine-2779,0.315,0.749414976599064,-0.8846879901924057,100.0,0.0,neg,pos
(+)-chelidonine-5760,(+)-chelidonine-5760,0.0195,0.13440677966101694,-1.3213807172026177,98.48484848484848,0.0,neg,pos
(+)-chelidonine-6236,(+)-chelidonine-6236,0.0035,0.048412698412698414,-1.5567430306803614,97.40259740259741,1.5625,neg,pos
(+)-isoprenaline-3046,(+)-isoprenaline-3046,0.2165,0.582811120917917,-0.9654834973169757,100.0,0.0,neg,pos
(+)-isoprenaline-3384,(+)-isoprenaline-3384,0.8545,0.9683169236485232,-0.07379547874107961,100.0,98.36065573770492,neg,neg
(+)-isoprenaline-5009,(+)-isoprenaline-5009,0.6395,0.9187352802637776,-0.22511996692217917,0.0,0.0,pos,pos
(+)-isoprenaline-6663,(+)-isoprenaline-6663,0.034,0.1888888888888889,-1.260157737435371,100.0,0.0,neg,pos
(+/-)-catechin-3012,(+/-)-catechin-3012,0.522,0.915288279773157,-0.485562494902169,97.26027397260275,96.42857142857143,neg,neg
(+/-)-catechin-3351,(+/-)-catechin-3351,0.319,0.7542248062015504,-0.8813670911036107,100.0,0.0,neg,pos
(+/-)-catechin-4255,(+/-)-catechin-4255,0.5405,0.915288279773157,0.39889371671629625,0.0,0.0,pos,pos
(+/-)-catechin-4837,(+/-)-catechin-4837,0.552,0.915288279773157,-0.3669388224037953,100.0,100.0,neg,neg
(-)-MK-801-3081,(-)-MK-801-3081,0.21,0.5703472840605521,-0.97043195250061,100.0,0.0,neg,pos
(-)-MK-801-5003,(-)-MK-801-5003,0.669,0.9346561418685122,-0.20606657151843913,97.10144927536231,100.0,neg,neg
(-)-MK-801-6458,(-)-MK-801-6458,0.0005,0.014186046511627907,-1.8446360943592102,100.0,0.0,neg,pos
(-)-MK-801-6657,(-)-MK-801-6657,0.383,0.8461789206809127,-0.8211219465915842,100.0,0.0,neg,pos
(-)-atenolol-3067,(-)-atenolol-3067,0.1955,0.5450411334552103,-0.9845738955533198,100.0,0.0,neg,pos
(-)-atenolol-5325,(-)-atenolol-5325,0.603,0.915288279773157,-0.2710103762833258,100.0,98.4375,neg,neg
(-)-atenolol-6444,(-)-atenolol-6444,0.5825,0.915288279773157,0.29983746740586087,98.50746268656717,100.0,neg,neg
(-)-atenolol-6725,(-)-atenolol-6725,0.47,0.915288279773157,-0.7105814124424076,100.0,0.0,neg,pos
(-)-catechin-1101,(-)-catechin-1101,0.8105,0.9559261407579273,0.09922490147097968,100.0,100.0,neg,neg
(-)-isoprenaline-3571,(-)-isoprenaline-3571,0.07,0.2936726272352132,-1.16449999261397,98.55072463768117,0.0,neg,pos
(-)-isoprenaline-4495,(-)-isoprenaline-4495,0.524,0.915288279773157,-0.4597254508943477,98.55072463768117,100.0,neg,neg
(-)-isoprenaline-6149,(-)-isoprenaline-6149,0.002,0.03708206686930091,-1.6431478057707898,100.0,0.0,neg,pos
(-)-isoprenaline-6833,(-)-isoprenaline-6833,0.0215,0.13661458333333332,-1.3004051173659121,98.46153846153847,0.0,neg,pos
0173570-0000-3690,0173570-0000-3690,0.786,0.9454939854072175,-0.11103698234374049,0.0,0.0,pos,pos
0173570-0000-3693,0173570-0000-3693,0.0035,0.048412698412698414,1.5384162576524392,0.0,96.96969696969697,pos,neg
0173570-0000-4712,0173570-0000-4712,0.0025,0.04236111111111111,-1.5993723697958504,100.0,0.0,neg,pos
0173570-0000-4715,0173570-0000-4715,0.229,0.6060303687635574,-0.9555590552763894,100.0,0.0,neg,pos
0173570-0000-7389,0173570-0000-7389,0.0005,0.014186046511627907,-2.4501002255620765,100.0,1.3888888888888888,neg,pos
0173570-0000-7391,0173570-0000-7391,0.3965,0.8628790581519801,-0.8050729904474041,100.0,0.0,neg,pos
0175029-0000-3691,0175029-0000-3691,0.681,0.9346561418685122,0.1982446967716195,1.639344262295082,0.0,pos,pos
0175029-0000-3694,0175029-0000-3694,0.0005,0.014186046511627907,-1.7762830200504975,98.52941176470588,0.0,neg,pos
0175029-0000-4713,0175029-0000-4713,0.498,0.915288279773157,-0.6417278223396939,98.55072463768117,100.0,neg,neg
0175029-0000-4716,0175029-0000-4716,0.0005,0.014186046511627907,-2.0782246831855575,98.30508474576271,0.0,neg,pos
0175029-0000-6875,0175029-0000-6875,0.05,0.23828125,-1.209981049751309,100.0,0.0,neg,pos
0175029-0000-7392,0175029-0000-7392,0.031,0.17924170616113747,-1.2705030800966384,100.0,0.0,neg,pos
0179445-0000-3630,0179445-0000-3630,0.009,0.08459167950693373,-1.425592797458451,98.71794871794873,0.0,neg,pos
0179445-0000-3633,0179445-0000-3633,0.0685,0.291280276816609,-1.1688671345823698,98.24561403508771,0.0,neg,pos
0179445-0000-3733,0179445-0000-3733,0.8185,0.9560910815939279,-0.09488831088262678,100.0,98.4375,neg,neg
0179445-0000-3736,0179445-0000-3736,0.6895,0.9346561418685122,-0.18846549196532641,100.0,98.24561403508771,neg,neg
0179445-0000-4289,0179445-0000-4289,0.8245,0.9560910815939279,-0.08984033313812678,98.64864864864865,100.0,neg,neg
0179445-0000-4292,0179445-0000-4292,0.919,0.983418497700562,0.04010106892160087,98.52941176470588,100.0,neg,neg
0179445-0000-4755,0179445-0000-4755,0.0095,0.08793626707132018,-1.4146465862482562,98.63013698630137,1.4084507042253522,neg,pos
0179445-0000-4758,0179445-0000-4758,0.609,0.915288279773157,-0.2614937912588694,97.1830985915493,98.4375,neg,neg
0198306-0000-7064,0198306-0000-7064,0.2385,0.6201406649616368,-0.9449310726947668,100.0,0.0,neg,pos
0198306-0000-7069,0198306-0000-7069,0.901,0.9800659418998395,-0.04964831305818379,100.0,98.46153846153847,neg,neg
0198306-0000-7099,0198306-0000-7099,0.095,0.3546511627906977,-1.1207390488820816,100.0,0.0,neg,pos
0198306-0000-7102,0198306-0000-7102,0.6025,0.915288279773157,0.2723037272439216,100.0,100.0,neg,neg
0225151-0000-6384,0225151-0000-6384,0.085,0.3323717948717949,-1.1361119116326917,100.0,1.6129032258064515,neg,pos
0225151-0000-6389,0225151-0000-6389,0.0815,0.32685733070348455,-1.1439242211450853,98.57142857142858,0.0,neg,pos
0225151-0000-6426,0225151-0000-6426,0.7585,0.943520757758968,0.13634857842612685,100.0,100.0,neg,neg
0297417-0002B-6895,0297417-0002B-6895,0.0005,0.014186046511627907,-2.096451755243674,100.0,0.0,neg,pos
0297417-0002B-6900,0297417-0002B-6900,0.0005,0.014186046511627907,-2.1473556384667,100.0,0.0,neg,pos
0297417-0002B-6902,0297417-0002B-6902,0.0105,0.09269175108538351,-1.3935742924152845,100.0,0.0,neg,pos
0316684-0000-7052,0316684-0000-7052,0.6965,0.9346561418685122,0.1820517647524318,100.0,100.0,neg,neg
0316684-0000-7057,0316684-0000-7057,0.761,0.943520757758968,0.13315926712146847,100.0,98.30508474576271,neg,neg
0316684-0000-7093,0316684-0000-7093,0.749,0.9430134158926728,-0.1411681274327346,100.0,100.0,neg,neg
0316684-0000-7098,0316684-0000-7098,0.7705,0.9441643230212936,-0.12379187543469788,100.0,100.0,neg,neg
0317956-0000-3774,0317956-0000-3774,0.2375,0.6199186991869918,-0.9467168301427789,98.50746268656717,0.0,neg,pos
0317956-0000-3777,0317956-0000-3777,0.717,0.9377127659574469,-0.16391889488967282,0.0,0.0,pos,pos
0317956-0000-3855,0317956-0000-3855,0.0305,0.17924170616113747,-1.2785151605828604,98.63013698630137,0.0,neg,pos
0317956-0000-3858,0317956-0000-3858,0.527,0.915288279773157,-0.44237556996560207,100.0,100.0,neg,neg
0317956-0000-3966,0317956-0000-3966,0.1,0.3670276774969916,1.1124200543299423,0.0,100.0,pos,neg
0317956-0000-3969,0317956-0000-3969,0.0065,0.06956140350877192,1.4626748610675189,0.0,98.59154929577466,pos,neg
0317956-0000-4331,0317956-0000-4331,0.9855,0.9943131096048934,-0.00600590037349541,100.0,100.0,neg,neg
0317956-0000-4334,0317956-0000-4334,0.677,0.9346561418685122,-0.20161220270319175,0.0,0.0,pos,pos
10-methoxyharmalan-1743,10-methoxyharmalan-1743,0.9475,0.9841222543844713,-0.02366042477610525,100.0,100.0,neg,neg
10-methoxyharmalan-2893,10-methoxyharmalan-2893,0.2985,0.7217649386624455,0.8971201189006506,0.0,100.0,pos,neg
10-methoxyharmalan-5455,10-methoxyharmalan-5455,0.4895,0.915288279773157,0.6584717575924894,0.0,98.36065573770492,pos,neg
10-methoxyharmalan-6355,10-methoxyharmalan-6355,0.628,0.915288279773157,0.2376073441599449,98.50746268656717,100.0,neg,neg
15(S)-15-methylprostaglandin E2-7489,15(S)-15-methylprostaglandin E2-7489,0.939,0.983418497700562,-0.030405530590810637,100.0,98.48484848484848,neg,neg
15(S)-15-methylprostaglandin E2-7494,15(S)-15-methylprostaglandin E2-7494,0.0285,0.17111220472440944,-1.2804559337387902,100.0,0.0,neg,pos
15(S)-15-methylprostaglandin E2-7521,15(S)-15-methylprostaglandin E2-7521,0.6675,0.9346561418685122,0.2071617446350541,100.0,98.4375,neg,neg
15(S)-15-methylprostaglandin E2-7526,15(S)-15-methylprostaglandin E2-7526,0.002,0.03708206686930091,-1.6935788980544193,100.0,0.0,neg,pos
15-delta prostaglandin J2-1011,15-delta prostaglandin J2-1011,0.0005,0.014186046511627907,-2.284029320885997,100.0,1.4925373134328357,neg,pos
15-delta prostaglandin J2-1069,15-delta prostaglandin J2-1069,0.0005,0.014186046511627907,-2.219900473573217,100.0,0.0,neg,pos
15-delta prostaglandin J2-1172,15-delta prostaglandin J2-1172,0.0045,0.05545454545454545,-1.5005957586884555,100.0,0.0,neg,pos
15-delta prostaglandin J2-1231,15-delta prostaglandin J2-1231,0.981,0.993905472636816,-0.008279398330089505,100.0,98.50746268656717,neg,neg
15-delta prostaglandin J2-1656,15-delta prostaglandin J2-1656,0.0005,0.014186046511627907,-2.2560647400147795,100.0,1.4705882352941175,neg,pos
15-delta prostaglandin J2-201,15-delta prostaglandin J2-201,0.404,0.8720452937013448,-0.7952776672661056,98.50746268656717,0.0,neg,pos
15-delta prostaglandin J2-2691,15-delta prostaglandin J2-2691,0.004,0.05398230088495576,-1.5266693780662703,100.0,0.0,neg,pos
15-delta prostaglandin J2-4455,15-delta prostaglandin J2-4455,0.009,0.08459167950693373,-1.4163562854730487,98.50746268656717,0.0,neg,pos
15-delta prostaglandin J2-446,15-delta prostaglandin J2-446,0.873,0.9732757068251396,0.06439824596022731,100.0,98.4375,neg,neg
15-delta prostaglandin J2-5228,15-delta prostaglandin J2-5228,0.008,0.08160535117056857,-1.442953428316106,97.36842105263158,1.639344262295082,neg,pos
15-delta prostaglandin J2-5591,15-delta prostaglandin J2-5591,0.895,0.9780544607667503,0.050960129058444825,100.0,98.48484848484848,neg,neg
15-delta prostaglandin J2-564,15-delta prostaglandin J2-564,0.3715,0.832531227038942,0.8337867151817715,0.0,100.0,pos,neg
15-delta prostaglandin J2-6190,15-delta prostaglandin J2-6190,0.0225,0.1412037037037037,-1.2948554822786367,100.0,0.0,neg,pos
15-delta prostaglandin J2-6948,15-delta prostaglandin J2-6948,0.0005,0.014186046511627907,-1.9523481255613202,100.0,0.0,neg,pos
15-delta prostaglandin J2-6990,15-delta prostaglandin J2-6990,0.0035,0.048412698412698414,-1.5534502918331394,100.0,1.5151515151515151,neg,pos
16-phenyltetranorprostaglandin E2-7505,16-phenyltetranorprostaglandin E2-7505,0.622,0.915288279773157,0.24787140544301256,100.0,100.0,neg,neg
16-phenyltetranorprostaglandin E2-7509,16-phenyltetranorprostaglandin E2-7509,0.085,0.3323717948717949,-1.136489630466226,100.0,0.0,neg,pos
16-phenyltetranorprostaglandin E2-7541,16-phenyltetranorprostaglandin E2-7541,0.5135,0.915288279773157,0.551625487030323,100.0,100.0,neg,neg
16-phenyltetranorprostaglandin E2-7546,16-phenyltetranorprostaglandin E2-7546,0.0005,0.014186046511627907,-1.9988227687379352,100.0,0.0,neg,pos
2-aminobenzenesulfonamide-3063,2-aminobenzenesulfonamide-3063,0.5135,0.915288279773157,-0.5503737546261098,98.38709677419355,100.0,neg,neg
2-aminobenzenesulfonamide-3400,2-aminobenzenesulfonamide-3400,0.823,0.9560910815939279,0.09125838438460909,98.50746268656717,98.38709677419355,neg,neg
2-aminobenzenesulfonamide-5422,2-aminobenzenesulfonamide-5422,0.853,0.967875744047619,-0.07464092145265966,100.0,100.0,neg,neg
2-aminobenzenesulfonamide-6321,2-aminobenzenesulfonamide-6321,0.9185,0.983418497700562,-0.04083461244073444,1.25,0.0,pos,pos
2-deoxy-D-glucose-344,2-deoxy-D-glucose-344,0.0005,0.014186046511627907,-1.98585503075853,98.64864864864865,1.6666666666666667,neg,pos
3-acetamidocoumarin-2941,3-acetamidocoumarin-2941,0.512,0.915288279773157,-0.5605424982510783,98.61111111111111,100.0,neg,neg
3-acetamidocoumarin-4426,3-acetamidocoumarin-4426,0.612,0.915288279773157,-0.25725025518628064,0.0,1.5873015873015872,pos,pos
3-acetamidocoumarin-4601,3-acetamidocoumarin-4601,0.023,0.14287169042769857,1.2947626179444762,0.0,100.0,pos,neg
3-acetamidocoumarin-7361,3-acetamidocoumarin-7361,0.034,0.1888888888888889,-1.2606032695074694,97.43589743589743,1.5151515151515151,neg,pos
3-acetylcoumarin-3044,3-acetylcoumarin-3044,0.0335,0.1888888888888889,-1.2641429312372878,100.0,0.0,neg,pos
3-acetylcoumarin-3382,3-acetylcoumarin-3382,0.069,0.291280276816609,-1.1668467721383136,100.0,0.0,neg,pos
3-acetylcoumarin-4664,3-acetylcoumarin-4664,0.01,0.0898379970544919,-1.409084700335752,98.52941176470588,0.0,neg,pos
3-acetylcoumarin-5259,3-acetylcoumarin-5259,0.3005,0.7228115141955835,-0.8936955067502899,100.0,1.639344262295082,neg,pos
3-acetylcoumarin-5624,3-acetylcoumarin-5624,0.449,0.915288279773157,-0.742555632379166,100.0,0.0,neg,pos
3-aminobenzamide-590,3-aminobenzamide-590,0.977,0.993614538179393,-0.010908959770660864,100.0,100.0,neg,neg
3-hydroxy-DL-kynurenine-1109,3-hydroxy-DL-kynurenine-1109,0.089,0.345796178343949,-1.1324162296174687,100.0,0.0,neg,pos
3-hydroxy-DL-kynurenine-1300,3-hydroxy-DL-kynurenine-1300,0.7475,0.9426814140996487,-0.14209894621034497,98.52941176470588,100.0,neg,neg
3-hydroxy-DL-kynurenine-2654,3-hydroxy-DL-kynurenine-2654,0.7485,0.9427730745405741,0.14168239219974932,100.0,100.0,neg,neg
3-hydroxy-DL-kynurenine-4681,3-hydroxy-DL-kynurenine-4681,0.7735,0.9446098868374032,-0.12109528723987939,0.0,0.0,pos,pos
3-hydroxy-DL-kynurenine-5276,3-hydroxy-DL-kynurenine-5276,0.024,0.14625374625374624,-1.287273202035318,98.61111111111111,0.0,neg,pos
3-hydroxy-DL-kynurenine-5641,3-hydroxy-DL-kynurenine-5641,0.8915,0.9772057502246181,0.05270433581583284,0.0,0.0,pos,pos
3-nitropropionic acid-6367,3-nitropropionic acid-6367,0.8175,0.9560910815939279,-0.09582001299736886,100.0,100.0,neg,neg
3-nitropropionic acid-6372,3-nitropropionic acid-6372,0.756,0.943520757758968,-0.13770797616470792,98.4375,98.46153846153847,neg,neg
3-nitropropionic acid-6402,3-nitropropionic acid-6402,0.187,0.5303114830311483,-0.9938316632641946,100.0,1.4925373134328357,neg,pos
3-nitropropionic acid-6407,3-nitropropionic acid-6407,0.0125,0.1019385026737968,1.3864146033028018,0.0,98.64864864864865,pos,neg
4-hydroxyphenazone-1497,4-hydroxyphenazone-1497,0.98,0.993905472636816,-0.008866446724230315,98.64864864864865,96.72131147540983,neg,neg
4-hydroxyphenazone-1915,4-hydroxyphenazone-1915,0.644,0.9206468244668385,0.22185432144129702,98.71794871794873,98.55072463768117,neg,neg
4-hydroxyphenazone-1997,4-hydroxyphenazone-1997,0.7645,0.943520757758968,0.1292267077356537,100.0,100.0,neg,neg
4-hydroxyphenazone-4095,4-hydroxyphenazone-4095,0.106,0.3805768098881695,-1.106061660199856,100.0,1.5384615384615385,neg,pos
4-hydroxyphenazone-4175,4-hydroxyphenazone-4175,0.1905,0.5357538035961272,-0.9891404613678547,98.4375,1.5873015873015872,neg,pos
5109870-904,5109870-904,0.0005,0.014186046511627907,-3.4435788898406203,100.0,1.4285714285714286,neg,pos
5114445-901,5114445-901,0.861,0.9693798449612403,0.0699953205776842,0.0,0.0,pos,pos
5140203-908,5140203-908,0.467,0.915288279773157,-0.7213739439585969,98.63013698630137,0.0,neg,pos
5149715-890,5149715-890,0.013,0.10298701298701297,-1.3648936268738874,100.0,0.0,neg,pos
5151277-903,5151277-903,0.4035,0.8712743362831858,-0.7958519582387813,100.0,0.0,neg,pos
5152487-896,5152487-896,0.121,0.4139652271452608,1.0821414333149673,0.0,100.0,pos,neg
5155877-6544,5155877-6544,0.0005,0.014186046511627907,-1.784337224640611,100.0,0.0,neg,pos
5155877-6549,5155877-6549,0.506,0.915288279773157,-0.6011749193281248,100.0,100.0,neg,neg
5155877-6569,5155877-6569,0.5815,0.915288279773157,-0.303492612735896,100.0,98.48484848484848,neg,neg
5155877-6574,5155877-6574,0.1155,0.40214041095890407,-1.0879760649452335,100.0,0.0,neg,pos
5162773-892,5162773-892,0.3765,0.837582056892779,0.8262068885623923,0.0,100.0,pos,neg
5182598-868,5182598-868,0.035,0.1904549509366637,-1.2559842582885392,100.0,0.0,neg,pos
5182598-976,5182598-976,0.511,0.915288279773157,-0.5714907196925276,100.0,94.28571428571428,neg,neg
5186223-885,5186223-885,0.1515,0.46452905811623246,-1.032740079965278,98.63013698630137,0.0,neg,pos
5186324-900,5186324-900,0.3295,0.7677345537757438,-0.8711229936014062,100.0,0.0,neg,pos
5194442-6553,5194442-6553,0.932,0.983418497700562,-0.03475416632647188,0.0,0.0,pos,pos
5194442-6558,5194442-6558,0.1365,0.4412559618441972,-1.0593913998129794,98.55072463768117,0.0,neg,pos
5194442-6594,5194442-6594,0.8185,0.9560910815939279,-0.09475062749843643,100.0,100.0,neg,neg
5194442-6599,5194442-6599,0.0505,0.23916925465838512,-1.2074614795523224,100.0,0.0,neg,pos
5211181-834,5211181-834,0.052,0.24362519201228877,-1.2026044240294553,100.0,0.0,neg,pos
5211181-950,5211181-950,0.522,0.915288279773157,-0.4832456180196631,100.0,100.0,neg,neg
5213008-898,5213008-898,0.755,0.943520757758968,-0.13789978340674414,100.0,100.0,neg,neg
5224221-839,5224221-839,0.4115,0.8819922698524244,-0.7875767227856307,100.0,96.66666666666667,neg,neg
5224221-956,5224221-956,0.0005,0.014186046511627907,-2.306926711348668,100.0,0.0,neg,pos
5230742-862,5230742-862,0.806,0.9544942729567075,0.1023972741914424,98.50746268656717,100.0,neg,neg
5230742-970,5230742-970,0.9405,0.983418497700562,0.029137492547825494,98.50746268656717,97.14285714285714,neg,neg
5248896-838,5248896-838,0.039,0.20526315789473684,-1.2465036018177238,97.2972972972973,1.694915254237288,neg,pos
5248896-955,5248896-955,0.0045,0.05545454545454545,-1.5108605986755186,98.48484848484848,0.0,neg,pos
5252917-828,5252917-828,0.623,0.915288279773157,0.2473275564195403,98.61111111111111,98.21428571428571,neg,neg
5252917-944,5252917-944,0.0065,0.06956140350877192,-1.468206132916245,100.0,0.0,neg,pos
5253409-844,5253409-844,0.5225,0.915288279773157,-0.47080144547448777,100.0,98.36065573770492,neg,neg
5253409-961,5253409-961,0.0125,0.1019385026737968,-1.3860997953843923,100.0,0.0,neg,pos
5255229-833,5255229-833,0.346,0.7958521870286576,-0.8576274457777125,98.4126984126984,0.0,neg,pos
5255229-949,5255229-949,0.4595,0.915288279773157,-0.7320717361065328,100.0,98.4126984126984,neg,neg
5279552-843,5279552-843,0.744,0.9426814140996487,-0.1447597959372533,100.0,96.7741935483871,neg,neg
5279552-960,5279552-960,0.7395,0.9426814140996487,0.1509332495396939,100.0,97.1830985915493,neg,neg
5286656-889,5286656-889,0.588,0.915288279773157,-0.2919100087117499,100.0,98.48484848484848,neg,neg
5666823-609,5666823-609,0.376,0.837582056892779,0.8271884526398947,0.0,100.0,pos,neg
5707885-6385,5707885-6385,0.0095,0.08793626707132018,-1.4117319703236,100.0,3.225806451612903,neg,pos
5707885-6390,5707885-6390,0.522,0.915288279773157,-0.4789383522081609,100.0,97.05882352941177,neg,neg
5707885-6433,5707885-6433,0.0345,0.1895945945945946,-1.2570256345784283,98.57142857142858,1.5151515151515151,neg,pos
5707885-6438,5707885-6438,0.0035,0.048412698412698414,-1.550265633797804,98.64864864864865,0.0,neg,pos
6-azathymine-2466,6-azathymine-2466,0.6,0.915288279773157,-0.2765063553688881,0.0,0.0,pos,pos
6-azathymine-2827,6-azathymine-2827,0.064,0.2784593437945792,1.1763979014822636,0.0,98.21428571428571,pos,neg
6-azathymine-3987,6-azathymine-3987,0.5135,0.915288279773157,-0.5493194192655134,97.26027397260275,98.36065573770492,neg,neg
6-azathymine-4106,6-azathymine-4106,0.018,0.12664359861591695,-1.3286974309924293,100.0,0.0,neg,pos
6-benzylaminopurine-2313,6-benzylaminopurine-2313,0.7375,0.9426814140996487,-0.15284586477105366,0.0,3.225806451612903,pos,pos
6-benzylaminopurine-2351,6-benzylaminopurine-2351,0.893,0.9774448232549794,0.05233232729088727,98.57142857142858,100.0,neg,neg
6-benzylaminopurine-3623,6-benzylaminopurine-3623,0.744,0.9426814140996487,-0.14506770761417898,100.0,97.1830985915493,neg,neg
6-benzylaminopurine-3726,6-benzylaminopurine-3726,0.7375,0.9426814140996487,-0.1525769237614918,0.0,0.0,pos,pos
6-benzylaminopurine-4748,6-benzylaminopurine-4748,0.0125,0.1019385026737968,-1.3843600195136365,98.50746268656717,1.7543859649122806,neg,pos
6-bromoindirubin-3'-oxime-6559,6-bromoindirubin-3'-oxime-6559,0.7735,0.9446098868374032,0.12149522611884905,100.0,100.0,neg,neg
6-bromoindirubin-3'-oxime-6585,6-bromoindirubin-3'-oxime-6585,0.506,0.915288279773157,-0.6006154960549712,100.0,100.0,neg,neg
6-bromoindirubin-3'-oxime-6589,6-bromoindirubin-3'-oxime-6589,0.9005,0.9800659418998395,-0.05009579150945653,100.0,100.0,neg,neg
6-bromoindirubin-3'-oxime-7044,6-bromoindirubin-3'-oxime-7044,0.0025,0.04236111111111111,-1.6100913005333592,100.0,1.6129032258064515,neg,pos
6-bromoindirubin-3'-oxime-7048,6-bromoindirubin-3'-oxime-7048,0.1295,0.43078167115902966,-1.0717899944611782,100.0,0.0,neg,pos
6-bromoindirubin-3'-oxime-7101,6-bromoindirubin-3'-oxime-7101,0.9265,0.983418497700562,0.03623803545364662,100.0,98.4126984126984,neg,neg
6-bromoindirubin-3'-oxime-7106,6-bromoindirubin-3'-oxime-7106,0.6855,0.9346561418685122,-0.19373518901389675,98.38709677419355,100.0,neg,neg
7-aminocephalosporanic acid-1322,7-aminocephalosporanic acid-1322,0.802,0.9534593646462678,-0.10378549078830224,100.0,100.0,neg,neg
7-aminocephalosporanic acid-3258,7-aminocephalosporanic acid-3258,0.3365,0.7789943074003796,-0.8650565340185428,98.48484848484848,0.0,neg,pos
7-aminocephalosporanic acid-4242,7-aminocephalosporanic acid-4242,0.267,0.6716288659793815,-0.9257735266284657,98.61111111111111,0.0,neg,pos
7-aminocephalosporanic acid-4826,7-aminocephalosporanic acid-4826,0.095,0.3546511627906977,1.1208949568170241,0.0,100.0,pos,neg
8-azaguanine-1670,8-azaguanine-1670,0.4115,0.8819922698524244,-0.7876392279822473,100.0,0.0,neg,pos
8-azaguanine-1791,8-azaguanine-1791,0.0005,0.014186046511627907,-2.6182309195993136,100.0,0.0,neg,pos
8-azaguanine-1833,8-azaguanine-1833,0.0005,0.014186046511627907,-2.998844023247643,100.0,0.0,neg,pos
8-azaguanine-7444,8-azaguanine-7444,0.9195,0.983418497700562,-0.038947513213331286,96.96969696969697,98.50746268656717,neg,neg
AG-012559-6884,AG-012559-6884,0.1555,0.47238545816733063,1.0287892377178656,0.0,100.0,pos,neg
AG-012559-6889,AG-012559-6889,0.664,0.9343037974683543,-0.20910517423572772,100.0,100.0,neg,neg
AG-012559-6920,AG-012559-6920,0.7015,0.9346561418685122,0.1772700282673964,100.0,100.0,neg,neg
AG-013608-5904,AG-013608-5904,0.8845,0.9732757068251396,-0.056672802016066504,100.0,96.92307692307692,neg,neg
AG-013608-5909,AG-013608-5909,0.51,0.915288279773157,-0.5808124302573268,100.0,100.0,neg,neg
AG-013608-5944,AG-013608-5944,0.222,0.594468832309043,-0.9617408833749765,98.50746268656717,1.4492753623188406,neg,pos
AG-013608-5949,AG-013608-5949,0.6895,0.9346561418685122,-0.18820726670934063,98.55072463768117,98.38709677419355,neg,neg
AG-013608-6395,AG-013608-6395,0.6495,0.9250408592108335,0.21824434161013323,100.0,98.24561403508771,neg,neg
