"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"76959","76959","Chmp5",-0.0063399401799752,0.0253804586145503,0.802745017570985,0.923589515306014
"68737","68737","Angel1",0.00847645554591538,0.0807798422063522,0.916429126891477,0.971889019037432
"231549","231549","Lrrc8d",-0.135797572275017,0.117979760060096,0.249722233324926,0.563367388925256
"69288","69288","Rhobtb1",0.0534021232353109,0.246074768619436,0.828195998595038,0.936385872854027
"67249","67249","Tbc1d19",0.109149301730104,0.111940185246945,0.329526489848172,0.646871502291751
"68473","68473","Mob1b",-0.197199528613533,0.102455144530226,0.0542618768463491,0.23887881643728
"14105","14105","Srsf10",-0.101725226941513,0.0665871166555318,0.126586708770808,0.394115320090557
"237010","237010","Klhl4",0.055887422147417,0.100325391982212,0.577485350994812,0.807346128239067
"229096","229096","Ythdf3",-0.122934335286033,0.0489194910804107,0.0119711733557541,0.0906088810385398
"224792","224792","Adgrf5",-0.170058742330886,0.0494092417770708,0.000577770254823237,0.00917105489736329
"229543","229543","Ints3",5.95110931555877e-05,0.0633930880350272,0.999250975509746,0.999843042094633
"98402","98402","Sh3bp4",0.129100919286234,0.308222849280186,0.675321542421875,0.859216183370659
"78244","78244","Dnajc21",-0.30092086555588,0.1215030216591,0.0132620639539871,0.0973700286453497
"74552","74552","Nipal3",0.108401360161459,0.0737338494643552,0.141515472677237,0.418723116412726
"56542","56542","Ick",-0.0298282015410763,0.117319048650775,0.799303521822702,0.922155852249291
"212508","212508","Mtg1",-0.310306128431399,0.18124034855361,0.0868736384967999,0.319300269688035
"66521","66521","Rwdd1",-0.11557019991628,0.0924457287112575,0.211248028318419,0.518267225409949
"15205","15205","Hes1",0.337373544524535,0.129275287807674,0.00906138170396762,0.0746328347617697
"73910","73910","Arhgap18",0.00101579505730186,0.200214367841153,0.995951920310125,0.999444146304553
"668880","668880","Stard9",0.123826235584507,0.643450191726878,0.847396733848619,0.944653975641329
"18439","18439","P2rx7",0.184212515199147,0.437581515863931,0.67377060636496,0.858951681920129
"12039","12039","Bckdha",-0.00609375544731674,0.072851301055065,0.933337504694546,0.977587274676085
"12497","12497","Entpd6",-0.0171744383463197,0.0896451474687771,0.848069278811238,0.945080893730605
"68375","68375","Ndufa8",-0.168786914441066,0.0481570159592617,0.000456729329833832,0.00764317095253768
"68475","68475","Ssna1",-0.0851141074274391,0.160858685461794,0.596719794329572,0.819630891417374
"76485","76485","Glt8d1",0.0257022306655374,0.0796259600766007,0.746856502929185,0.895279163341944
"23957","23957","Nr0b2",-0.0753879812100479,0.137184935280879,0.582638063077383,0.811876123691183
"208618","208618","Etl4",0.323643552967881,0.0558792344312244,6.9619689374204e-09,6.78230522290633e-07
"56727","56727","Miox",-0.254795100670985,0.224699047304947,0.256819972735363,0.570291410044703
"57753","57753","Noc3l",-0.20031509433109,0.147097091224731,0.173264712451373,0.46610699318869
"76707","76707","Clasp1",0.0808121890898617,0.0503227615225791,0.108300834100151,0.36211529091122
"13476","13476","Reep5",-0.260598097352154,0.191177286010795,0.172843845291545,0.465645328082485
"27007","27007","Klrk1",0.357994219968376,0.183859286386056,0.0515215712965831,0.232116079536073
"66914","66914","Vps28",-0.0747303390197421,0.119017729204664,0.530074367324354,0.780754972509564
