"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"14453","14453","Gas2",-0.000487644865657502,0.047488615661824,0.99180693169763,0.996742978992702
"338362","338362","Ust",0.107175320344868,0.0553726267864296,0.0529254237166305,0.320401682075424
"20817","20817","Srpk2",0.0228892870478966,0.0270266962012752,0.397043065444864,0.712490760772835
"320184","320184","Lrrc58",-0.0227125624008494,0.0349775212029884,0.516113855463284,0.789521682899157
"23921","23921","Sh2b2",-0.04261835906915,0.0652989349785772,0.513971978090263,0.788552512050109
"18412","18412","Sqstm1",0.0302830670983008,0.0430427732284104,0.481708369398968,0.769187802687336
"78334","78334","Cdk19",0.057439559956238,0.0443555596039266,0.195327149304745,0.535751402483866
"76187","76187","Adhfe1",-0.0661744731429243,0.0558218119485853,0.2358359893926,0.578514753827003
"20255","20255","Scg3",-0.0384509184996212,0.0403023914324209,0.340053034300085,0.66583499043938
"67154","67154","Mtdh",0.044766293520194,0.0215724646631511,0.0379718040116323,0.279098601301499
"80707","80707","Wwox",0.0454182407565758,0.0469873970232296,0.333741663356966,0.660052316738393
"12238","12238","Commd3",-0.0319187905631727,0.0171747030124693,0.0631013063319889,0.344304249807801
"66839","66839","Dele1",-0.0425193431829591,0.024757634976201,0.0859018278001813,0.389040290302848
"225160","225160","Thoc1",-0.0247839900557606,0.0225399152299778,0.271523861465405,0.611224026794536
"56485","56485","Slc2a5",0.00684638865934091,0.273678004863768,0.980042027482278,0.992674862300571
"70572","70572","Ipo5",0.00664621107172422,0.0262775911143232,0.800327601231968,0.924436701500712
"50795","50795","Sh3bgr",-0.0816446664570948,0.156401532434236,0.601656679272535,0.833761152944791
"14252","14252","Flot2",0.0718314636654066,0.0346247290027749,0.0380262987637269,0.279155570027015
"192191","192191","Med9",-0.0224188949659058,0.0352212383676857,0.524439911485155,0.793452110330956
"70451","70451","Dhrs13",-0.0838036683640428,0.0551805336616821,0.128833500007445,0.46279318017712
"67529","67529","Fgfr1op2",-0.0299535641829519,0.0198334501293352,0.130978408522437,0.465092490254487
"217351","217351","Tnrc6c",-0.00580905669883643,0.0319249378728482,0.855614239993223,0.948617514385877
"78100","78100","Msantd4",-0.0082844850605989,0.0176449826128609,0.638705573082327,0.850183814208772
"69697","69697","Camsap3",0.0411895661107624,0.0749033896219371,0.582386204557337,0.824505113254209
"83997","83997","Slmap",-0.016143382552215,0.0126959649663979,0.203537859469602,0.54459144119734
"22259","22259","Nr1h3",0.0230370044844218,0.0725214863083742,0.750744643376293,0.905090992148838
"269523","269523","Vcp",0.0198772604266829,0.0482200929741233,0.680178578929077,0.871295359835912
"56457","56457","Clptm1",-0.0124153815762033,0.0152206926792135,0.41467690491614,0.724933482073234
"17701","17701","Msx1",-0.0344038541517083,0.0424158922840196,0.417303860652431,0.726484941860736
"71955","71955","Ist1",0.0350929593636653,0.00926571117768383,0.000152231601095979,0.0185536147294936
"83673","83673","Snhg1",-0.0585966690496102,0.0669394395126449,0.381373496126057,0.701219987335225
"218343","218343","Ttc37",-0.00577800402899552,0.0187968611877377,0.75854504606575,0.909005922565398
"380928","380928","Lmo7",0.0542415234138718,0.047513630671229,0.253620651028871,0.595168738768553
"104215","104215","Rhoq",0.0979324602138201,0.0650574323183891,0.1322410112126,0.467996040866161
"140481","140481","Man2a2",0.10880994559717,0.0448100344937113,0.0151719003106867,0.192985279351269
