"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"19886","19886","Ros1",-0.169687922289471,0.18801681664682,0.366783568661483,0.645872695762078
"24050","24050","Sept3",-0.0367211566197271,0.0270053234923242,0.173901219543369,0.458670901609284
"74288","74288","Spem1",-0.0810256626056705,0.113431689049025,0.475034023200746,0.71530075405422
"74200","74200","Khdc4",-0.0139327349055761,0.0272748953776756,0.609472665352196,0.798259878950575
"26371","26371","Ciao1",0.00196521397075973,0.0152038105287769,0.897153512592664,0.949906394388992
"23844","23844","Clca1",-0.00893361213526657,0.0117767976610361,0.448105417287523,0.697800863470554
"223691","223691","Eif3l",0.0289770325471394,0.0451966010564918,0.5214362736933,0.745053397204641
"14453","14453","Gas2",-0.00603276700530526,0.00818891633793386,0.461305375880845,0.705733484147046
"268395","268395","Mpg",-0.00731141259726548,0.00487751032268476,0.133872322392005,0.402127242844325
"338362","338362","Ust",-0.107777304066455,0.03946812056339,0.00631916789555548,0.0697346724026003
"20817","20817","Srpk2",-0.0836420097755882,0.0750686003680008,0.265190108756791,0.56134490235657
"320184","320184","Lrrc58",0.0508314788804273,0.0489365011161894,0.298933489629884,0.594097605781272
"23921","23921","Sh2b2",0.0232207985243719,0.0663045156752516,0.726177774030665,0.862976930304927
"18766","18766","Pkdrej",0.0451379404095752,0.0606260679904017,0.456555759024266,0.702592913991942
"18412","18412","Sqstm1",0.115243040714522,0.0161069159833988,8.37465395318259e-13,5.09978359139942e-10
"78334","78334","Cdk19",0.00986984488369968,0.0139360458314957,0.478806041392426,0.717201092556019
"76187","76187","Adhfe1",0.105143971133185,0.0342652034777342,0.00215111234392732,0.0348469795303438
"20255","20255","Scg3",-0.039061734716278,0.0343875144355863,0.255986769081566,0.551004939811333
"67154","67154","Mtdh",-0.0168930820426711,0.0296673992540835,0.569074084658004,0.773004744416824
"80707","80707","Wwox",0.113246005908948,0.0453857863591249,0.0125890908320687,0.106879626031194
"12238","12238","Commd3",-0.0278846509719668,0.025451254757796,0.273249453551993,0.569851016381701
"66839","66839","Dele1",0.0208827977959089,0.0138855260013298,0.132600528796481,0.40045851084044
