"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"4018",-0.569661965257152,0.000107282202203963,0.0925174365203435,12.1655446739512,13.0732999529333,0.000531368663941416,"LPA","4018"
"93986",-0.845990986144831,0.00523154042900227,0.238025845104109,23.9525514057082,24.8603066846904,0.0123010850767738,"FOXP2","93986"
"9645",-0.319684255159136,0.000855511802303418,0.0681750005181624,6.66745660813861,7.57521188712075,0.00283742516382114,"MICAL2","9645"
"142679",-0.264719821938371,0.146856884590466,0.168318718646655,22.7781312770304,23.6858865560126,0.196709846676865,"DUSP19","142679"
"84666",-0.399364156132874,0.0194606614969381,0.143671658123565,15.5255248210693,16.4332801000515,0.0360311257418558,"RETNLB","84666"
"53905",-0.832198018483018,0.152727352643144,0.537690290769827,46.0789757191542,46.9867309981364,0.203330880457551,"DUOX1","53905"
"5610",-0.0321128555870763,0.815089492065134,0.133737887214531,19.7306558649426,20.6384111439247,0.842839475856574,"EIF2AK2","5610"
"57678",0.104075592595267,0.322776348025043,0.100060631622465,12.1568595166264,13.0646147956086,0.383328314689601,"GPAM","57678"
"10768",0.176773780188029,0.000153846003290233,0.030030741380862,-2.79914782889995,-1.89139254991781,0.000709663522795141,"AHCYL1","10768"
"25984",-0.00546528770897514,0.989462733892557,0.403618503167721,40.6612354507586,41.5689907297407,0.991281694745871,"KRT23","25984"
"79894",-0.347795826530991,0.000177263323375521,0.0601520095149919,1.50577552235739,2.41353080133953,0.000793876644767477,"ZNF672","79894"
"153745",-0.134591896661226,0.129752354740076,0.0815221041463246,5.65555319276924,6.56330847175138,0.176967923797798,"GARIN3","153745"
"100130673",0.908443659380339,0.000597378750507593,0.184329048246974,24.0741979712428,24.981953250225,0.00213008015186732,"LOC100130673","100130673"
"6278",0.398167045498866,0.0778745165439358,0.202698732608958,26.6780418492426,27.5857971282248,0.115065344221786,"S100A7","6278"
"3660",-0.288869514009351,0.055529939197847,0.133356224917535,6.47744956924377,7.38520484822591,0.0866479011311193,"IRF2","3660"
"4589",-0.160842360109809,0.000687303140121374,0.03327084895015,-8.1882907076778,-7.28053542869566,0.00237733559186086,"MUC7","4589"
"7594",0.899548877465885,7.0221177444552e-07,0.0823347403149543,3.30248949236167,4.21024477134381,1.06470487963226e-05,"ZNF43","7594"
"2246",-0.379636939727675,0.000784056314679929,0.0799780511275643,12.8357406697536,13.7434959487357,0.00264130875065436,"FGF1","2246"
"8745",0.34741109458123,0.262782606178477,0.292760257197352,34.1828977088008,35.090652987783,0.32198338987912,"ADAM23","8745"
"252969",-0.384061883305146,0.0256991933148869,0.146717603616139,16.1242617749974,17.0320170539795,0.0454760565254804,"NEIL2","252969"
"23154",-0.271804802021111,0.0439498889739681,0.117967977117709,16.0630731458047,16.9708284247868,0.0712631694451843,"NCDN","23154"
"158798",0.391934066131288,0.0323488861573984,0.15781582912813,10.0094422942437,10.9171975732258,0.0551849257281296,"AKAP14","158798"
"60343",-0.376032899769463,0.000206240367089323,0.0663021053291601,4.80992889192462,5.71768417090676,0.000898627318937321,"FAM3A","60343"
"3485",0.492301428968233,0.266008004355445,0.417855550903479,41.0925335929299,42.0002888719121,0.32528764425412,"IGFBP2","3485"
"4140",-0.236285313269902,0.0137620007992566,0.0792388250090495,8.7979088026604,9.70566408164254,0.0270838220434399,"MARK3","4140"
"5689",0.228695458229313,0.00161308860450557,0.0534418540872555,-3.79665490422722,-2.88889962524508,0.00471286124132398,"PSMB1","5689"
"84310",-0.439057363792207,0.00276878316545555,0.111397532539754,15.1011453989043,16.0089006778864,0.00734619141715109,"C7orf50","84310"
"6356",-0.320761146233937,0.083449341524867,0.166837057652834,24.9831484190019,25.890903697984,0.121644076442133,"CCL11","6356"
"1628",-0.10980439988257,0.663711006106473,0.245105592469575,30.2112438662557,31.1189991452378,0.70739962731755,"DBP","1628"
"128408",-0.229466339149889,0.0281343522548885,0.0894630616256103,12.7568784095824,13.6646336885646,0.0490525260429382,"BHLHE23","128408"
"1230",0.384880930576015,0.0807642199695725,0.198150906926495,26.4701204054619,27.377875684444,0.118445081631526,"CCR1","1230"
"7135",-0.232892730863102,0.168489182585712,0.156878733016114,8.45792790349341,9.36568318247555,0.221425015064067,"TNNI1","7135"
"4710",0.0839861447675896,0.352571853190068,0.0861427115149128,-7.14941139233788,-6.24165611335574,0.412856176619203,"NDUFB4","4710"
"25961",-0.0686181628231219,0.591475073087383,0.123766057792941,1.74421097288189,2.65196625186403,0.64143918524137,"NUDT13","25961"
"84343",0.637220740026912,2.91683802600827e-05,0.0884698162780914,11.1091381136382,12.0168933926204,0.000187199759448458,"HPS3","84343"
"238",-0.238234641076863,0.0035548066756983,0.0628913250175676,9.5382864483229,10.446041727305,0.0090009800255236,"ALK","238"
"6753",-0.247876200340263,0.0162939362286519,0.085970474408914,8.90250842108506,9.8102637000672,0.0310821621787486,"SSTR3","6753"
"50937",0.535241785532821,0.0776097856095889,0.272196557976157,31.8829096881103,32.7906649670925,0.114736401388723,"CDON","50937"
"10960",-0.280712327353909,0.00184690761337463,0.0669357714153283,5.96284052830704,6.87059580728918,0.00525476071263538,"LMAN2","10960"
"150737",-0.277470075511898,0.000124612362898968,0.0459090725064056,-1.22261718459838,-0.314861905616246,0.000602193111207223,"TTC30B","150737"
"8301",-0.52361269032334,4.93764302662367e-07,0.0461475758831966,-1.46329975628085,-0.555544477298716,8.22538018251703e-06,"PICALM","8301"
"10361",0.0210990347244366,0.849880409243638,0.108625947569657,13.2529613546627,14.1607166336449,0.872899624463581,"NPM2","10361"
"401067",-0.182970730858068,0.0435298288609239,0.0792184893317243,8.62088292297729,9.52863820195943,0.0706868683546112,"IQCF3","401067"
"9444",0.0836719992320014,0.602966414017236,0.155794862856406,14.4505866034786,15.3583418824607,0.651983071483263,"QKI","9444"
"11046",0.0549989942392124,0.588009965561662,0.0982676191800612,12.9286430461481,13.8363983251303,0.638162280689795,"SLC35D2","11046"
"79981",-0.37490720490803,0.0125819894953605,0.123551796731858,13.5503452371719,14.458100516154,0.0251692572243845,"FRMD1","79981"
"9489",0.493589292558737,0.000581023117559981,0.0997734410276967,3.04869121132514,3.95644649030728,0.00208590908043273,"PGS1","9489"
"3805",-0.155303949813314,0.0868788120779832,0.0818160908009949,3.26501396904565,4.17276924802779,0.125854519752066,"KIR2DL4","3805"
"4990",-0.098517586915314,0.0544709051494512,0.0452424692834303,-7.51585907788804,-6.6081037989059,0.0852809689584365,"SIX6","4990"
"56128",0.932578387267701,0.00605919862016216,0.269046726418312,24.5855307005993,25.4932859795815,0.0138510491947475,"PCDHB8","56128"
"57711",0.426217106965233,9.85478736306946e-05,0.0684987257240933,1.83663505723932,2.74439033622146,0.000497407288074059,"ZNF529","57711"
"83638",-0.405306236315142,0.000773483152043367,0.0852243273574094,9.43030400269275,10.3380592816749,0.00261353722623121,"C11orf68","83638"
"84539",-0.153558591620039,0.035096036490577,0.0630405460554713,3.10571868896337,4.01347396794551,0.0590735792464937,"MCHR2","84539"
"23657",-0.746107550119018,1.66826406023144e-05,0.0970672145250588,12.6556421349764,13.5633974139585,0.000118955023120951,"SLC7A11","23657"
"3833",0.758660274624828,4.63475234135401e-06,0.0853664514463426,17.0579949869877,17.9657502659699,4.37910902982109e-05,"KIFC1","3833"
"83451",0.206149311415228,0.0506470941018509,0.0928369401079845,12.7205512861076,13.6283065650898,0.0802294388255712,"ABHD11","83451"
"128372",-0.278728186179778,9.16212209645374e-05,0.0443953676524663,-1.63050981437693,-0.722754535394789,0.000466893713245415,"OR6N1","128372"
