"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"77080",0.162774906715208,0.178272016067344,0.103985345177147,3.96343754150244,2.79175127880474,0.317307043625376,"Pate5","77080"
"77117",0.721032995128707,0.106865568382145,0.413661735137946,42.5585916133401,44.0133115627041,0.219805574605878,"Zfp934","77117"
"77200",0.206415021329686,0.794865913588044,0.726748015384421,10.277628834804,7.57346570080832,0.861436055063973,"5430403G16Rik","77200"
"77252",0.543760700505789,2.02224035360864e-06,0.0752493073281326,12.8035698294225,15.1213359961418,5.11253739092624e-05,"9430038I01Rik","77252"
"77296",0.0158740630701656,0.864129188494452,0.0881293289562901,4.22596967226849,3.05428340957079,0.909752506042957,"Fam162b","77296"
"77305",0.301849131611206,0.00873940271065195,0.107066619648501,19.035884756483,23.0324982870086,0.0360596767208902,"Wdr82","77305"
"77337",0.0298882769410733,0.708190435388803,0.0766529772910838,3.95761512860732,3.79534557577326,0.799749079653391,"Akr1c21","77337"
"77352",-0.120983608509623,0.182496694818247,0.0751042601579203,1.00870890923858,-0.832408007401744,0.322340071263126,"Axdnd1","77352"
"77522",0.392236786757643,0.406309997134886,0.432767659894242,17.0698019015249,15.8981156388272,0.553767238347309,"Tmem213","77522"
"77559",-0.362309998306578,0.0395788835659511,0.167823403236361,58.3226948939773,62.3193084245029,0.108602011477414,"Agl","77559"
"77582",-0.163156427022712,0.274180493187198,0.146282248616224,32.6651383551752,36.6617518857008,0.426863373857076,"Mboat7","77582"
"77591",0.0861881596322986,0.477512900327202,0.119767367935844,32.3575196207387,36.4594071106981,0.615896312167942,"Ddx10","77591"
"77593",-0.0465527451245114,0.769047345116593,0.157067793530761,49.2529662431872,53.3548537331466,0.844269907358287,"Usp45","77593"
"77596",0.238053510254815,0.318435240424845,0.221647027153496,14.6693165018763,14.5070469490423,0.471823777552183,"Adgrf1","77596"
"77604",-0.337801484324382,0.15823584103795,0.228868226804391,33.8486101368647,36.3482501690334,0.291002607154669,"Rbm12b2","77604"
"77613",0.348760075142999,0.269779647181284,0.305077840106534,39.7196477610338,42.0374139277531,0.422045874039788,"Prss36","77613"
"77626",0.418232802564599,7.95463868934147e-05,0.0911533147301403,31.3368339570797,35.4387214470391,0.000929191752751676,"Smpd4","77626"
"77627",-0.153065113898768,0.132172155178626,0.0967802291751323,15.0706424819651,17.5702825141338,0.256057428967251,"Efcab6","77627"
"77669",0.153362290157291,0.356159411631194,0.153445380606454,6.25002368826379,5.62530209594796,0.509398185052842,"Arhgef38","77669"
"77684",0.169277502830234,0.309291647015291,0.149644458379368,4.7405431165375,3.5688568538398,0.463483172537043,"Bsph2","77684"
"77766",0.0382874653383226,0.772475278088855,0.131186669747926,42.0844616881188,46.1863491780782,0.846350365609942,"Elp4","77766"
"77772",-0.0423733366663107,0.663470690485223,0.0955819829931028,3.20556066299,5.52332682970934,0.765397296139923,"Dcst1","77772"
"77777",-1.53420838607593,0.00304601153304216,0.366332894907476,17.5273198824474,17.7656445074869,0.0162031397926826,"Ulbp1","77777"
"77794",0.145813048370105,0.435559657461449,0.182594654289897,43.1277257195038,45.6273657516724,0.578998222988447,"Adamtsl2","77794"
"77799",-0.328649510649685,0.0272506235717056,0.136758356335781,16.6893561679277,19.3604714416162,0.0832036138509184,"Sla2","77799"
"77836",-0.123010401613502,0.134877114014907,0.078114028006828,18.8798195728276,21.1975857395469,0.259458822510052,"Mlana","77836"
"77853",0.279017524801932,0.0308354262199421,0.122704611840297,14.2275701736381,18.2241837041637,0.0904346348051686,"Msl2","77853"
"77883",0.232655300614377,0.17521482840162,0.151373472790746,8.95549248189632,8.33077088958048,0.313088791734042,"6030498E09Rik","77883"
"77891",0.406918876341957,0.039110166954348,0.186466477377298,41.0044216025463,44.5385830935901,0.107832144053057,"Ube2s","77891"
"77929",-0.111661521338279,0.276603951290041,0.10063079351812,38.6089395223008,42.6055530528264,0.429335134606224,"Yipf6","77929"
